OBJORIG_YE,OBJORIG,OBJECTID,DATEOFCHNG,NAMN1,NAMN2,UUID,OBJVAL,NLN1,NLN2,slug,latitude,longitude,city,water_name,water,area
"2021",TLM,"26634",2021/08/03,Utzenstorf,N_A,{B7A67F25-9BA5-4500-9B96-C49F025BB68F},Siedl,GER,N_A,emme_utzenstorf_gruttert,47.123696000000002,7.539627000000000,Utzenstorf,Emme,r,"943864"
"2021",TLM,"26635",2021/08/03,Orpund,N_A,{A04DDBA0-037C-41DB-B21F-8A29F6F61920},Siedl,GER,N_A,schusspark-strand,47.146500000000003,7.268620000000000,Biel/Bienne,Schüss,r,"27704"
"2021",TLM,"26644",2021/08/03,Magglingen/Macolin,N_A,{D904A299-2EE2-4EA0-9DB4-4DA03F6E5B3A},Siedl,GER,N_A,mullermatte,47.133338999999999,7.227907000000000,Biel/Bienne,Bielersee,l,"214092"
"2021",TLM,"26644",2021/08/03,Magglingen/Macolin,N_A,{D904A299-2EE2-4EA0-9DB4-4DA03F6E5B3A},Siedl,GER,N_A,strandboden-biel,47.132510000000003,7.233142000000000,Biel/Bienne,Bielersee,l,"7497"
"2021",TLM,"26646",2021/08/03,Evilard,Leubringen,{2A86A09F-1751-4880-92AC-A612B0598EAB},Siedl,FRE,GER,mullermatte,47.133338999999999,7.227907000000000,Biel/Bienne,Bielersee,l,"31695"
"2021",TLM,"26646",2021/08/03,Evilard,Leubringen,{2A86A09F-1751-4880-92AC-A612B0598EAB},Siedl,FRE,GER,strandboden-biel,47.132510000000003,7.233142000000000,Biel/Bienne,Bielersee,l,"2931"
"2020",TLM,"26658",2020/05/11,Sempach,N_A,{49F05778-8177-49C4-8F34-2BA8C85C0996},Siedl,GER,N_A,sempachersee_sempach_tampec,47.128618099999997,8.191873700000000,Sempach,Sempachsee,l,"999741"
"2021",TLM,"26661",2021/08/03,Wiler b. Utzenstorf,N_A,{A23246FD-8D73-467A-A042-177700BC037A},Siedl,GER,N_A,emme_biberist_jennim,47.169220799999998,7.558994800000000,Biberist,Emme,r,"48268"
"2021",TLM,"26668",2021/08/03,Bätterkinden,N_A,{0D38173F-7773-44AA-84C3-C49B15223C62},Siedl,GER,N_A,emme_utzenstorf_gruttert,47.123696000000002,7.539627000000000,Utzenstorf,Emme,r,"944522"
"2022",TLM,"26676",2022/04/29,Walenstadt,N_A,{E4210CC0-AA24-4215-85F0-7A9A30091620},Siedl,GER,N_A,mols-rocks,47.114343200000000,9.288173700000000,Quarten,Walensee,l,"158182"
"2022",TLM,"26676",2022/04/29,Walenstadt,N_A,{E4210CC0-AA24-4215-85F0-7A9A30091620},Siedl,GER,N_A,seemuhlestrasse-strand,47.128639999999997,9.295100000000000,Walenstadt,Walensee,l,"774910"
"2022",TLM,"26676",2022/04/29,Walenstadt,N_A,{E4210CC0-AA24-4215-85F0-7A9A30091620},Siedl,GER,N_A,seez,47.119830000000000,9.300250999999999,Walenstadt,Seez,r,"1185851"
"2022",TLM,"26676",2022/04/29,Walenstadt,N_A,{E4210CC0-AA24-4215-85F0-7A9A30091620},Siedl,GER,N_A,seez_spennwiesenbrucke,47.114947999999998,9.310123000000001,Walenstadt,Seez,r,"1227117"
"2022",TLM,"26676",2022/04/29,Walenstadt,N_A,{E4210CC0-AA24-4215-85F0-7A9A30091620},Siedl,GER,N_A,walensee_walenstadt_wysse,47.121828200000003,9.299551700000000,Walenstadt,Walensee,l,"1235640"
"2009",GG25,"26677",2009/04/20,Walenstadtberg,N_A,{0C3CD597-41DC-4B11-B061-9844EAF49A6B},Siedl,GER,N_A,seemuhlestrasse-strand,47.128639999999997,9.295100000000000,Walenstadt,Walensee,l,"329677"
"2022",TLM,"26694",2022/04/28,Einsiedeln,N_A,{459203D7-5BE5-49A8-A55A-194821E2EAF8},Siedl,GER,N_A,sihlsee_einsiedeln_schilligerllacherl,47.141393800000003,8.760358800000002,Einsiedeln,Sihlsee,l,"986598"
"2019",TLM,"26696",2019/06/14,Birchli,N_A,{73377396-AD54-49CB-9FAB-F5E8EDE6B814},Siedl,GER,N_A,sihlsee_einsiedeln_schilligerllacherl,47.141393800000003,8.760358800000002,Einsiedeln,Sihlsee,l,"147241"
"2022",TLM,"26708",2022/07/22,Lohn-Ammannsegg,N_A,{D73E3DAE-EA9C-42EC-A21E-9664425097D4},Siedl,GER,N_A,emme_biberist_jennim,47.169220799999998,7.558994800000000,Biberist,Emme,r,"5234"
"2022",TLM,"26722",2022/04/22,Zug,N_A,{F338D67F-90C7-4A83-8E74-009A7FE5D1AE},Siedl,GER,N_A,zugerseecholler_cham_blarerm,47.178215700000003,8.480012800000004,Zug,Zugersee,l,"569274"
"2016",TLM,"26725",2016/04/25,Treycovagnes,N_A,{539B16F4-E9D5-4CA9-B8B4-470BEA0741F6},Siedl,FRE,N_A,la-thiele_le-mujon_confluence,46.775340000000000,6.630900000000000,Yverdon-les-Bains,La Thièle,r,"264389"
"2019",TLM,"26738",2020/01/24,Schwanden b. Brienz,N_A,{6E7AB0A4-3394-48D0-B9AB-9C1815F27920},Siedl,GER,N_A,oben-am-see,46.744451069999997,8.049921100000002,Brienz (BE),Brienzersee,l,"66253"
"2009",GG25,"26745",2009/04/20,Les Tuileries,N_A,{2C5D348F-8994-4F87-8A70-B732C9471543},Siedl,FRE,N_A,pecos-plage,46.803590000000000,6.636650000000000,Grandson,Neuenburgersee,l,"549259"
"2021",TLM,"26746",2021/08/09,Grandson,N_A,{948D8D04-683F-4FB4-B63E-1C26A5821128},Siedl,FRE,N_A,pecos-plage,46.803590000000000,6.636650000000000,Grandson,Neuenburgersee,l,"671699"
"2021",TLM,"26783",2021/07/28,Barberêche,N_A,{F8F2B56F-5274-4B69-8BBD-B62046249BDE},Siedl,FRE,N_A,schiffenensee_duedingen_hirschij,46.859151400000002,7.176437400000000,Düdingen,Schiffenensee,l,"202338"
"2022",TLM,"26791",2022/08/05,Bremgarten b. Bern,N_A,{A5F26E4E-5DA9-4E4E-AE62-26514D82C6CE},Siedl,GER,N_A,aare_bern_gerberm,46.989363099999998,7.452097700000000,Bern,Aare,r,"324312"
"2022",TLM,"26791",2022/08/05,Bremgarten b. Bern,N_A,{A5F26E4E-5DA9-4E4E-AE62-26514D82C6CE},Siedl,GER,N_A,aare_bern_scheurerk,46.970967199999997,7.452585700000000,Bern,Aare,r,"474900"
"2022",TLM,"26791",2022/08/05,Bremgarten b. Bern,N_A,{A5F26E4E-5DA9-4E4E-AE62-26514D82C6CE},Siedl,GER,N_A,aarezufluss_bern_scheurerk,46.971009700000003,7.452789700000000,Bern,Aare,r,"459595"
"2022",TLM,"26791",2022/08/05,Bremgarten b. Bern,N_A,{A5F26E4E-5DA9-4E4E-AE62-26514D82C6CE},Siedl,GER,N_A,bern-fahrstrasse,46.975866000000003,7.444210000000000,Bern,Aare,r,"1246794"
"2021",TLM,"26795",2021/07/27,Bern,N_A,{85FC7126-74D2-4A25-8A50-41DB6FAC6959},Siedl,GER,N_A,aare_bern_caveltin,46.923578800000001,7.473319100000000,Muri bei Bern,Aare,r,"301845"
"2021",TLM,"26795",2021/07/27,Bern,N_A,{85FC7126-74D2-4A25-8A50-41DB6FAC6959},Siedl,GER,N_A,aare_bern_gerberm,46.989363099999998,7.452097700000000,Bern,Aare,r,"12206"
"2021",TLM,"26795",2021/07/27,Bern,N_A,{85FC7126-74D2-4A25-8A50-41DB6FAC6959},Siedl,GER,N_A,aare_bern_scheurerk,46.970967199999997,7.452585700000000,Bern,Aare,r,"2649010"
"2021",TLM,"26795",2021/07/27,Bern,N_A,{85FC7126-74D2-4A25-8A50-41DB6FAC6959},Siedl,GER,N_A,aare_elfenau_cataldiv,46.931020099999998,7.462960500000000,Bern,Aare,r,"1751319"
"2021",TLM,"26795",2021/07/27,Bern,N_A,{85FC7126-74D2-4A25-8A50-41DB6FAC6959},Siedl,GER,N_A,aare_koniz_hoppej,46.934588499999997,7.458170300000000,Köniz,Aare,r,"2932858"
"2021",TLM,"26795",2021/07/27,Bern,N_A,{85FC7126-74D2-4A25-8A50-41DB6FAC6959},Siedl,GER,N_A,aarezufluss_bern_scheurerk,46.971009700000003,7.452789700000000,Bern,Aare,r,"2650755"
"2021",TLM,"26795",2021/07/27,Bern,N_A,{85FC7126-74D2-4A25-8A50-41DB6FAC6959},Siedl,GER,N_A,bern-fahrstrasse,46.975866000000003,7.444210000000000,Bern,Aare,r,"1318160"
"2021",TLM,"26795",2021/07/27,Bern,N_A,{85FC7126-74D2-4A25-8A50-41DB6FAC6959},Siedl,GER,N_A,bern-tiergarten,46.933157399999999,7.452004100000000,Bern,Aare,r,"2530997"
"2021",TLM,"26795",2021/07/27,Bern,N_A,{85FC7126-74D2-4A25-8A50-41DB6FAC6959},Siedl,GER,N_A,lotschebach_bern_scheurerk,46.964945999999998,7.492835900000000,Ostermundigen,Lötschebach,r,"375813"
"2016",TLM,"26796",2016/04/07,Bern,N_A,{61352127-5E6D-4889-8E54-273A6261F3FF},Siedl,GER,N_A,aare_bern_scheurerk,46.970967199999997,7.452585700000000,Bern,Aare,r,"1999"
"2016",TLM,"26796",2016/04/07,Bern,N_A,{61352127-5E6D-4889-8E54-273A6261F3FF},Siedl,GER,N_A,aarezufluss_bern_scheurerk,46.971009700000003,7.452789700000000,Bern,Aare,r,"1088"
"2016",TLM,"26796",2016/04/07,Bern,N_A,{61352127-5E6D-4889-8E54-273A6261F3FF},Siedl,GER,N_A,bern-fahrstrasse,46.975866000000003,7.444210000000000,Bern,Aare,r,"110582"
"2020",TLM,"26836",2020/03/26,Delémont,Delsberg,{286F55DB-CC18-4996-AC74-9BA838DE54D0},Siedl,FRE,GER,sorne_birse_wwfjura,47.370986799999997,7.360909900000000,Delémont,Birs,r,"2275320"
"2020",TLM,"26860",2020/04/30,Rupperswil,N_A,{A166E5AF-2744-45E1-8D21-C024DAEB3BEC},Siedl,GER,N_A,aare_rupperswil_badert,47.410308999999998,8.112553699999999,Rupperswil,Aare,r,"594180"
"2018",TLM,"26862",2018/04/12,Bisikon,N_A,{0CE5BBFC-6EC0-4DB2-AB15-47598813360D},Siedl,GER,N_A,grendelbach_effretikon_dambonec,47.425649100000001,8.690706199999999,Illnau-Effretikon,Grändelbach,r,"43526"
"2021",TLM,"26863",2021/06/17,Illnau-Effretikon,N_A,{A39E0796-6E7B-4AD1-8AB2-151A06FB96A4},Siedl,GER,N_A,grendelbach_effretikon_dambonec,47.425649100000001,8.690706199999999,Illnau-Effretikon,Grändelbach,r,"2266645"
"2021",TLM,"26877",2021/08/03,Buchberg,N_A,{A98E1CFA-AC3C-48B9-AD0F-3922B568BA5C},Siedl,GER,N_A,rhein_eglisau_gomringerp,47.573315899999997,8.534584700000000,Eglisau,Rhein,r,"5023"
"2015",TLM,"26901",2015/03/05,Fli,N_A,{EB4C5B4A-F025-4581-8672-07E1C2814285},Siedl,GER,N_A,flibach-river-right-bank,47.133741999999998,9.105461000000000,Weesen,Walensee,l,"151086"
"2015",TLM,"26901",2015/03/05,Fli,N_A,{EB4C5B4A-F025-4581-8672-07E1C2814285},Siedl,GER,N_A,gasi-strand,47.128442000000000,9.110830999999999,Weesen,Walensee,l,"131111"
"2015",TLM,"26901",2015/03/05,Fli,N_A,{EB4C5B4A-F025-4581-8672-07E1C2814285},Siedl,GER,N_A,linth_mollis,47.131369999999997,9.094768000000000,Glarus Nord,Linthkanal,r,"22477"
"2015",TLM,"26901",2015/03/05,Fli,N_A,{EB4C5B4A-F025-4581-8672-07E1C2814285},Siedl,GER,N_A,linth_route9brucke,47.125729999999997,9.117340000000000,Glarus Nord,Escherkanal,r,"21460"
"2015",TLM,"26901",2015/03/05,Fli,N_A,{EB4C5B4A-F025-4581-8672-07E1C2814285},Siedl,GER,N_A,seeflechsen,47.130222900000000,9.103399599999999,Glarus Nord,Walensee,l,"151086"
"2021",TLM,"26912",2021/08/03,Biberist,N_A,{223F1B18-E1A0-41AA-B45A-79303ECBCA53},Siedl,GER,N_A,emme_biberist_jennim,47.169220799999998,7.558994800000000,Biberist,Emme,r,"1300616"
"2020",TLM,"26913",2020/08/10,Solothurn,N_A,{9041FFFE-4851-44EC-9D97-BEC183AE8457},Siedl,GER,N_A,aare_solothurn_nguyena,47.197749500000000,7.524224700000000,Solothurn,Aare,r,"37703"
"2009",GG25,"26917",2009/04/20,Lüsslingen,N_A,{36697A7F-68B0-49D8-9DC3-67D55A6BBAE5},Siedl,GER,N_A,aare-solothurn-lido-strand,47.196948999999996,7.521643000000000,Solothurn,Aare,r,"144199"
"2009",GG25,"26917",2009/04/20,Lüsslingen,N_A,{36697A7F-68B0-49D8-9DC3-67D55A6BBAE5},Siedl,GER,N_A,aare_solothurn_nguyena,47.197749500000000,7.524224700000000,Solothurn,Aare,r,"70644"
"2022",TLM,"26935",2022/07/08,Derendingen,N_A,{AC881493-7F02-4BD1-96E0-B856A5F61EC9},Siedl,GER,N_A,emme_luterbach_huggenbergerk,47.211944199999998,7.574014400000000,Zuchwil,Emme,r,"218862"
"2021",TLM,"26944",2021/06/10,Steinhausen,N_A,{7A9DB89C-DFC8-46C9-9ED3-7784DC7CADAF},Siedl,GER,N_A,zugerseecholler_cham_blarerm,47.178215700000003,8.480012800000004,Zug,Zugersee,l,"398799"
"2015",TLM,"26953",2015/02/10,Schönenberg ZH,N_A,{7A48865F-122A-4988-80E9-4E2E17A9C19D},Siedl,GER,N_A,sihl_menzingen_kucharska_magdalena,47.191501199999998,8.618421400000004,Menzingen,Sihl,r,"91"
"2021",TLM,"26954",2021/06/25,Zuchwil,N_A,{258BFF3F-28E4-44B3-BCAC-285CCC9FE7C5},Siedl,GER,N_A,emme_luterbach_huggenbergerk,47.211944199999998,7.574014400000000,Zuchwil,Emme,r,"1275906"
"2022",TLM,"26955",2022/07/08,Solothurn,N_A,{17C8509B-8F17-4D70-933E-BC6564143434},Siedl,GER,N_A,aare-solothurn-lido-strand,47.196948999999996,7.521643000000000,Solothurn,Aare,r,"1417117"
"2022",TLM,"26955",2022/07/08,Solothurn,N_A,{17C8509B-8F17-4D70-933E-BC6564143434},Siedl,GER,N_A,aare_solothurn_nguyena,47.197749500000000,7.524224700000000,Solothurn,Aare,r,"1715240"
"2009",GG25,"26962",2010/07/12,Derendingen,N_A,{C48763CA-FD25-41E5-B5F1-CE114A8CE930},Siedl,GER,N_A,emme_luterbach_huggenbergerk,47.211944199999998,7.574014400000000,Zuchwil,Emme,r,"153563"
"2022",TLM,"26965",2022/04/21,Baar,N_A,{9D0F7463-1FB9-4FFF-BF0D-23B447C459B0},Siedl,GER,N_A,lorze_baar_blarere,47.195401900000000,8.540236999999999,Baar,Lorze,r,"1858580"
"2020",TLM,"26966",2020/05/08,Inwil,N_A,{82B8ACFD-502A-4EFF-8FE1-B4856CC32EEF},Siedl,GER,N_A,lorze_baar_blarere,47.195401900000000,8.540236999999999,Baar,Lorze,r,"120858"
"2021",TLM,"26967",2021/06/18,Pfäffikon SZ,N_A,{F568DE98-457F-44A9-A669-A07F3C7292EA},Siedl,GER,N_A,pfafikon-bad,47.206766000000002,8.774182000000000,Freienbach,Zürichsee,l,"1478933"
"2020",TLM,"26971",2020/04/24,Männedorf,N_A,{4E5315E9-FC05-4653-A324-DA20AA299C60},Siedl,GER,N_A,zuerichsee_maennedorf_vanderkaadene,47.254753999999998,8.687503800000000,Männedorf,Zürichsee,l,"2234827"
"2021",TLM,"26979",2021/07/28,Tagelswangen,N_A,{CF836EA7-F1B5-4845-924C-0C04280EBCB4},Siedl,GER,N_A,grendelbach_effretikon_dambonec,47.425649100000001,8.690706199999999,Illnau-Effretikon,Grändelbach,r,"178859"
"2009",GG25,"26985",2009/04/20,Birsfelden,N_A,{F47083A7-7215-4647-822B-98BE03A66D89},Siedl,GER,N_A,birs_basel_grunern,47.551127600000001,7.622198800000000,Basel,Birs,r,"111619"
"2009",GG25,"26985",2009/04/20,Birsfelden,N_A,{F47083A7-7215-4647-822B-98BE03A66D89},Siedl,GER,N_A,birs_basel_laderachs,47.546049699999998,7.622598100000000,Basel,Birs,r,"111619"
"2021",TLM,"26986",2021/08/12,Muttenz,N_A,{FA30909E-2DB3-4A29-94A1-437EB9BF6957},Siedl,GER,N_A,birs_basel_grunern,47.551127600000001,7.622198800000000,Basel,Birs,r,"122048"
"2021",TLM,"26986",2021/08/12,Muttenz,N_A,{FA30909E-2DB3-4A29-94A1-437EB9BF6957},Siedl,GER,N_A,birs_basel_laderachs,47.546049699999998,7.622598100000000,Basel,Birs,r,"581199"
"2022",TLM,"26988",2022/04/06,Winterthur,N_A,{92CFFD0B-059A-4514-A651-EC0D15E36700},Siedl,GER,N_A,toss_winterthur-2,47.478707300000003,8.708426400000000,Winterthur,Töss,r,"2001824"
"2022",TLM,"27001",2022/07/08,Luterbach,N_A,{16916AE0-644F-41A5-9D4B-80CBD96A2F8E},Siedl,GER,N_A,emme_luterbach_huggenbergerk,47.211944199999998,7.574014400000000,Zuchwil,Emme,r,"1589786"
"2022",TLM,"27001",2022/07/08,Luterbach,N_A,{16916AE0-644F-41A5-9D4B-80CBD96A2F8E},Siedl,GER,N_A,spackmatt,47.223748999999998,7.576711000000000,Luterbach,Aare,r,"1404066"
"2022",TLM,"27012",2022/04/27,Rüti ZH,N_A,{8BB55B30-7F53-453A-B7F1-1A3AA41C2263},Siedl,GER,N_A,jona_tann_nusslin,47.268427199999998,8.864125100000004,Dürnten,Jona,r,"1497845"
"2022",TLM,"27047",2022/04/28,Freienbach,N_A,{35C4722C-11B3-4499-99F8-C1226F21DB1E},Siedl,GER,N_A,pfafikon-bad,47.206766000000002,8.774182000000000,Freienbach,Zürichsee,l,"432180"
"2022",TLM,"27062",2022/04/21,Cham,N_A,{DCA973E3-0149-4F63-A1A1-551C35406D2C},Siedl,GER,N_A,zugerseecholler_cham_blarerm,47.178215700000003,8.480012800000004,Zug,Zugersee,l,"668676"
"2022",TLM,"27063",2022/04/21,Langenthal,N_A,{D0EC742C-164E-4993-A44C-37CE7433D97C},Siedl,GER,N_A,langete_langenthal_geiserm,47.216533200000001,7.792304100000000,Langenthal,Langeten,r,"3594827"
"2016",TLM,"27067",2016/04/04,Feldbrunnen,N_A,{8E8C65D2-4066-4C73-9B18-D45F7C25C6D4},Siedl,GER,N_A,emme_luterbach_huggenbergerk,47.211944199999998,7.574014400000000,Zuchwil,Emme,r,"1951"
"2016",TLM,"27067",2016/04/04,Feldbrunnen,N_A,{8E8C65D2-4066-4C73-9B18-D45F7C25C6D4},Siedl,GER,N_A,spackmatt,47.223748999999998,7.576711000000000,Luterbach,Aare,r,"36062"
"2022",TLM,"27075",2022/04/28,Wädenswil,N_A,{8263ADA5-B42A-417C-8CA7-200F142C3449},Siedl,GER,N_A,zuerichsee_richterswil_benkoem_2,47.217645800000000,8.698713300000000,Richterswil,Zürichsee,l,"314013"
"2022",TLM,"27075",2022/04/28,Wädenswil,N_A,{8263ADA5-B42A-417C-8CA7-200F142C3449},Siedl,GER,N_A,zuerichsee_waedenswil_colomboc_1,47.219546800000003,8.691961100000000,Richterswil,Zürichsee,l,"970752"
"2021",TLM,"27083",2021/06/18,Rapperswil-Jona,N_A,{65989360-E33D-4F1D-B039-51CD606628EE},Siedl,GER,N_A,jona-river-rastplatz,47.216099999999997,8.844429999999999,Rapperswil-Jona,Jona,r,"1366318"
"2021",TLM,"27083",2021/06/18,Rapperswil-Jona,N_A,{65989360-E33D-4F1D-B039-51CD606628EE},Siedl,GER,N_A,rastplatz-stampf,47.215176999999997,8.844286000000000,Rapperswil-Jona,Zürichsee,l,"1186946"
"2021",TLM,"27083",2021/06/18,Rapperswil-Jona,N_A,{65989360-E33D-4F1D-B039-51CD606628EE},Siedl,GER,N_A,strandbeiz,47.215861699999998,8.843098400000002,Rapperswil-Jona,Zürichsee,l,"1393434"
"2022",TLM,"27106",2022/04/27,Stäfa,N_A,{BC3FA45E-ED5A-4F76-A75E-961D19596EA0},Siedl,GER,N_A,zuerichsee_staefa_hennm,47.234643100000000,8.769881399999999,Stäfa,Zürichsee,l,"623432"
"2022",TLM,"27120",2022/04/27,Hombrechtikon,N_A,{75DCE0F5-31D4-4B9E-B114-0D760D720C6A},Siedl,GER,N_A,zuerichsee_staefa_hennm,47.234643100000000,8.769881399999999,Stäfa,Zürichsee,l,"97271"
"2009",GG25,"27121",2009/04/20,Feldbach,N_A,{4C5D03CB-1FC0-46AE-B8A7-8C8469EFED5A},Siedl,GER,N_A,zuerichsee_staefa_hennm,47.234643100000000,8.769881399999999,Stäfa,Zürichsee,l,"113092"
"2020",TLM,"27151",2020/05/07,Rickenbach,N_A,{0EC55812-2C1E-4A74-BA56-34A19AACD191},Siedl,GER,N_A,reuss_ottenbach_schoenenbergerl,47.278354499999999,8.394224200000000,Merenschwand,Reuss,r,"49626"
"2019",TLM,"27155",2019/06/12,Uetikon am See,N_A,{39C72969-784D-473D-9F69-8734C543A3A6},Siedl,GER,N_A,zuerichsee_maennedorf_vanderkaadene,47.254753999999998,8.687503800000000,Männedorf,Zürichsee,l,"709049"
"2019",TLM,"27167",2019/05/07,Ottenbach,N_A,{7B0F725D-B06C-4873-B83B-B8690EED53D2},Siedl,GER,N_A,reuss_ottenbach_schoenenbergerl,47.278354499999999,8.394224200000000,Merenschwand,Reuss,r,"999114"
"2019",TLM,"27171",2019/06/12,Tann,N_A,{9CE980F7-F531-4612-8E08-DCC5FD313AAD},Siedl,GER,N_A,jona_tann_nusslin,47.268427199999998,8.864125100000004,Dürnten,Jona,r,"750037"
"2022",TLM,"27173",2022/04/27,Oberdürnten,N_A,{B801FE9B-F01C-41AD-9666-AF32F0AC1056},Siedl,GER,N_A,jona_tann_nusslin,47.268427199999998,8.864125100000004,Dürnten,Jona,r,"320914"
"2022",TLM,"27174",2022/04/27,Oberdürnten,N_A,{B80B69FB-EDBF-40F0-8754-A0A9B9B67805},Siedl,GER,N_A,jona_tann_nusslin,47.268427199999998,8.864125100000004,Dürnten,Jona,r,"220129"
"2022",TLM,"27199",2022/04/20,Rothrist,N_A,{E5162851-1C78-4F28-B37C-11562062B6E9},Siedl,GER,N_A,pfaffner_rothrist_ischik,47.298567800000001,7.899466400000000,Rothrist,Pfaffnern,r,"2237059"
"2020",TLM,"27210",2020/05/06,Erlenbach ZH,N_A,{0D7F223E-9DEC-4268-A0A5-854464612C48},Siedl,GER,N_A,kusnachter-dorfbach-tobelweg-1-4,47.317770000000003,8.588258000000000,Küsnacht (ZH),Dorfbach,r,"229092"
"2020",TLM,"27210",2020/05/06,Erlenbach ZH,N_A,{0D7F223E-9DEC-4268-A0A5-854464612C48},Siedl,GER,N_A,zurichsee_kusnachterhorn_thirkell-whitej,47.317684900000003,8.576860200000000,Küsnacht (ZH),Zürichsee,l,"16113"
"2020",TLM,"27212",2020/05/05,Rüschlikon,N_A,{3E33F2FF-3EE4-47B7-8CDC-0FB082CB48BC},Siedl,GER,N_A,sihl_adliswil_oggi_fort,47.312421700000002,8.526254900000000,Adliswil,Sihl,r,"93756"
"2021",TLM,"27235",2021/06/09,Rottenschwil,N_A,{659C489C-EA54-42DE-99D1-A0A9A53A8911},Siedl,GER,N_A,reuss,47.329869100000003,8.356849300000000,Bremgarten (AG),Reuss,r,"60007"
"2022",TLM,"27251",2022/04/12,Adliswil,N_A,{B93E0E0E-D43B-496B-BF40-2EA704605899},Siedl,GER,N_A,sihl_adliswil_oggi_fort,47.312421700000002,8.526254900000000,Adliswil,Sihl,r,"3684330"
"2022",TLM,"27251",2022/04/12,Adliswil,N_A,{B93E0E0E-D43B-496B-BF40-2EA704605899},Siedl,GER,N_A,sihl_leimbach_kruegerm,47.325436099999997,8.519119500000000,Zürich,Sihl,r,"1734073"
"2019",TLM,"27297",2019/06/12,Urnäsch,N_A,{3409B00C-E1BB-4007-887D-B67ED5BFB6E7},Siedl,GER,N_A,urnaesch_urnaesch_meierr,47.325098599999997,9.295418800000000,Hundwil,Urnäsch,r,"226814"
"2019",TLM,"27302",2020/01/28,Zufikon,N_A,{A584836E-3DD1-4260-B92B-90DD0B03E294},Siedl,GER,N_A,reuss,47.329869100000003,8.356849300000000,Bremgarten (AG),Reuss,r,"63393"
"2022",TLM,"27304",2022/04/12,Ebmatingen,N_A,{0A066B39-D26C-4828-A9DB-42991FCB3C5E},Siedl,GER,N_A,greifensee_fallanden_meistery,47.360938099999998,8.653722800000002,Fällanden,Greifensee,l,"289274"
"2022",TLM,"27304",2022/04/12,Ebmatingen,N_A,{0A066B39-D26C-4828-A9DB-42991FCB3C5E},Siedl,GER,N_A,greifensee_fallanden_simmenc,47.359714099999998,8.654843300000000,Fällanden,Greifensee,l,"293815"
"2022",TLM,"27306",2022/04/27,Maur,N_A,{A45CDC0C-15A8-4B92-9D31-5FD3D5CF0A30},Siedl,GER,N_A,greifensee_maur_simmenc,47.332386399999997,8.685514599999999,Maur,Greifensee,l,"207919"
"2022",TLM,"27306",2022/04/27,Maur,N_A,{A45CDC0C-15A8-4B92-9D31-5FD3D5CF0A30},Siedl,GER,N_A,greifensee_uster_fischerb_-2,47.347436000000002,8.689880499999999,Uster,Greifensee,l,"1718"
"2020",TLM,"27370",2020/05/01,Aarau,N_A,{20AE187A-8B92-4596-AEA0-F78B589378E2},Siedl,GER,N_A,aare_suhrespitz_badert,47.405669199999998,8.066018000000000,Aarau,Aare,r,"1107468"
"2020",TLM,"27380",2020/04/30,Schlieren,N_A,{76FE4B31-D49E-4386-90DF-CC2566DB4F91},Siedl,GER,N_A,limmat_unterengstringen_oggierbuhrer,47.409400300000001,8.446933400000002,Unterengstringen,Limmat,r,"1627756"
"2020",TLM,"27380",2020/04/30,Schlieren,N_A,{76FE4B31-D49E-4386-90DF-CC2566DB4F91},Siedl,GER,N_A,limmat_zuerich_jansena,47.400024700000003,8.484684700000004,Zürich,Limmat,r,"160419"
"2020",TLM,"27380",2020/04/30,Schlieren,N_A,{76FE4B31-D49E-4386-90DF-CC2566DB4F91},Siedl,GER,N_A,limmat_zuerich_wagnerc,47.403495599999999,8.477770100000004,Zürich,Limmat,r,"549072"
"2020",TLM,"27380",2020/04/30,Schlieren,N_A,{76FE4B31-D49E-4386-90DF-CC2566DB4F91},Siedl,GER,N_A,limmat_zurich_mortensena_meiera,47.400251500000003,8.485410999999999,Zürich,Limmat,r,"102212"
"2022",TLM,"27382",2022/04/26,Dübendorf,N_A,{1164D597-7465-4CEA-9A2B-0EEBE03A032B},Siedl,GER,N_A,chriesbach_duebendorf_schneidera,47.402919500000003,8.605145800000004,Dübendorf,Chriesbach,r,"2912395"
"2019",TLM,"27391",2019/05/06,Wallisellen,N_A,{29F05D29-9EC5-41A4-9ED3-7A0456E44F90},Siedl,GER,N_A,chriesbach_duebendorf_schneidera,47.402919500000003,8.605145800000004,Dübendorf,Chriesbach,r,"1112813"
"2019",TLM,"27391",2019/05/06,Wallisellen,N_A,{29F05D29-9EC5-41A4-9ED3-7A0456E44F90},Siedl,GER,N_A,glatt_oerlikon_covosn,47.416769100000003,8.566712000000004,Opfikon,Glatt,r,"549609"
"2020",TLM,"27400",2020/04/30,Dietlikon,N_A,{A7E4C5B8-2106-4E82-9E3B-670A94E195AA},Siedl,GER,N_A,chriesbach_duebendorf_schneidera,47.402919500000003,8.605145800000004,Dübendorf,Chriesbach,r,"71747"
"2020",TLM,"27414",2020/04/30,Unterengstringen,N_A,{6F8B38C0-A40A-4F75-AC0B-053779365A1D},Siedl,GER,N_A,limmat_unterengstringen_oggierbuhrer,47.409400300000001,8.446933400000002,Unterengstringen,Limmat,r,"885791"
"2020",TLM,"27415",2020/04/30,Hard,N_A,{00FEA341-CD0D-4766-9252-F1B7BD3CEF11},Siedl,GER,N_A,limmat_dietikon_keiserp,47.407989100000002,8.409539799999999,Dietikon,Limmat,r,"181028"
